year,treatment,Treatment_Type,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,gravel_weight_g,comments
2013,T1,Conventional,R2,S4,1,10-25cm,15,684.06,1.63,1.73,70.01, 
2013,T1,Conventional,R2,S4,1,25-50cm,25,1140.09,1.6,1.66,70.34, 
2013,T1,Conventional,R2,S4,1,50-end cm,61,2781.82,1.48,1.72,668.52, 
2013,T1,Conventional,R2,S4,2,0-10cm,10,456.04,1.38,1.45,30.32, 
2013,T1,Conventional,R2,S4,2,10-25cm,15,684.06,1.57,1.62,36.61, 
2013,T1,Conventional,R2,S4,2,25-50cm,25,1140.09,1.56,1.65,99.81, 
2013,T1,Conventional,R2,S4,2,50-end cm,61,2781.82,1.55,1.75,556.75, 
2013,T1,Conventional,R2,S5,1,0-10cm,10,456.04,1.34,1.36,6.57, 
2013,T1,Conventional,R2,S5,1,10-25cm,15,684.06,1.6,1.7,68.22, 
2013,T1,Conventional,R2,S5,1,25-50cm,25,1140.09,1.48,1.77,333.94, 
2013,T1,Conventional,R2,S5,1,50-end cm,58,2645.01,1.49,1.79,785.43, 
2013,T1,Conventional,R2,S5,2,0-10cm,10,456.04,1.49,1.51,6.58, 
2013,T1,Conventional,R2,S5,2,10-25cm,15,684.06,1.56,1.59,23.37, 
2013,T1,Conventional,R2,S5,2,25-50cm,25,1140.09,1.51,1.64,150.63, 
2013,T1,Conventional,R2,S5,2,50-end cm,61,2781.82,1.36,1.69,912.98, 
2013,T1,Conventional,R3,S1,1,0-10cm,10,456.04,1.55,1.76,97.57, 
2013,T1,Conventional,R3,S1,1,10-25cm,15,684.06,1.69,1.81,77.58, 
2013,T1,Conventional,R3,S1,1,25-50cm,25,1140.09,1.63,1.77,155.9, 
2013,T1,Conventional,R3,S1,1,50-end cm,61,2781.82,1.6,1.69,270.48, 
2013,T1,Conventional,R3,S1,2,0-10cm,10,456.04,1.51,1.59,33.98, 
2013,T1,Conventional,R3,S1,2,10-25cm,15,684.06,1.75,1.85,70.21, 
2013,T1,Conventional,R3,S1,2,25-50cm,25,1140.09,1.7,1.82,135.17, 
2013,T1,Conventional,R3,S1,2,50-end cm,61,2781.82,1.64,1.76,338.01, 
2013,T1,Conventional,R3,S2,1,0-10cm,10,456.04,1.39,1.48,42.82, 
2013,T1,Conventional,R3,S2,1,10-25cm,15,684.06,1.59,1.65,41.96, 
2013,T1,Conventional,R3,S2,1,25-50cm,25,1140.09,1.49,1.64,164.1, 
2013,T1,Conventional,R3,S2,1,50-end cm,65,2964.24,1.57,1.73,484.03, 
2013,T1,Conventional,R3,S2,2,0-10cm,10,456.04,1.53,1.57,17.77, 
2013,T1,Conventional,R3,S2,2,10-25cm,15,684.06,1.69,1.73,24.94, 
2013,T1,Conventional,R3,S2,2,25-50cm,25,1140.09,1.41,1.64,271.54, 
2013,T1,Conventional,R3,S2,2,50-end cm,64,2918.64,1.6,1.69,264.66, 
2013,T1,Conventional,R3,S3,1,0-10cm,10,456.04,1.21,1.21,1.23, 
2013,T1,Conventional,R3,S3,1,10-25cm,15,684.06,1.49,1.5,4.72, 
2013,T1,Conventional,R3,S3,1,25-50cm,25,1140.09,1.46,1.46,7.81, 
2013,T1,Conventional,R3,S3,1,50-end cm,63,2873.03,1.81,1.85,107.78, 
2013,T1,Conventional,R3,S3,2,0-10cm,10,456.04,1.09,1.23,64.13, 
2013,T1,Conventional,R3,S3,2,10-25cm,15,684.06,1.4,1.4,0.3, 
2013,T1,Conventional,R3,S3,2,25-50cm,25,1140.09,1.4,1.4,0.58, 
2013,T1,Conventional,R3,S3,2,50-end cm,70,3192.26,1.57,1.71,465.1, 
2013,T1,Conventional,R3,S4,1,0-10cm,10,456.04,1.22,1.22,0.83, 
2013,T1,Conventional,R3,S4,1,10-25cm,15,684.06,1.45,1.45,0.26, 
2013,T1,Conventional,R3,S4,1,25-50cm,25,1140.09,1.39,1.39,2.36, 
2013,T1,Conventional,R3,S4,1,50-end cm,64,2918.64,1.55,1.82,791.23, 
2013,T1,Conventional,R3,S4,2,0-10cm,10,456.04,1.24,1.24,0.69, 
2013,T1,Conventional,R3,S4,2,10-25cm,15,684.06,1.43,1.43,3.26, 
2013,T1,Conventional,R3,S4,2,50-end cm,58,2645.01,1.59,1.81,582.36, 
2013,T1,Conventional,R3,S5,1,0-10cm,10,456.04,1.16,1.16,0, 
2013,T1,Conventional,R3,S5,1,10-25cm,15,684.06,1.21,1.21,0.95, 
2013,T1,Conventional,R3,S5,1,25-50cm,25,1140.09,1.35,1.36,6.74, 
2013,T1,Conventional,R3,S5,1,50-end cm,62,2827.43,1.5,1.55,136.79, 
2013,T1,Conventional,R3,S5,2,0-10cm,10,456.04,1.3,1.31,4.62, 
2013,T1,Conventional,R3,S5,2,10-25cm,15,684.06,1.32,1.32,0.29, 
2013,T1,Conventional,R3,S5,2,25-50cm,25,1140.09,1.35,1.35,4.46, 
2013,T1,Conventional,R3,S5,2,50-end cm,68,3101.05,1.51,1.58,189.25, 
2013,T1,Conventional,R4,S1,1,0-10cm,10,456.04,1.27,1.31,19.99, 
2013,T1,Conventional,R4,S1,1,10-25cm,15,684.06,1.66,1.68,10.35, 
2013,T1,Conventional,R4,S1,1,25-50cm,25,1140.09,1.62,1.66,47.04, 
2013,T1,Conventional,R4,S1,1,50-end cm,64,2918.64,1.51,1.72,606.72, 
2013,T1,Conventional,R4,S1,2,0-10cm,10,456.04,1.42,1.45,14.79, 
2013,T1,Conventional,R4,S1,2,10-25cm,15,684.06,1.67,1.7,21.28, 
2013,T1,Conventional,R4,S1,2,25-50cm,25,1140.09,1.67,1.72,50.73, 
2013,T1,Conventional,R4,S1,2,50-end cm,62,2827.43,1.58,1.8,632.76, 
2013,T1,Conventional,R4,S2,1,0-10cm,10,456.04,1.22,1.29,28.78, 
2013,T1,Conventional,R4,S2,1,10-25cm,15,684.06,1.61,1.65,29.69, 
2013,T1,Conventional,R4,S2,1,25-50cm,25,1140.09,1.54,1.68,168.07, 
2013,T1,Conventional,R4,S2,1,50-end cm,64,2918.64,1.61,1.79,522.19, 
2013,T1,Conventional,R4,S2,2,0-10cm,10,456.04,1.37,1.38,6.21, 
2013,T1,Conventional,R4,S2,2,10-25cm,15,684.06,1.58,1.6,15.62, 
2013,T1,Conventional,R4,S2,2,25-50cm,25,1140.09,1.52,1.65,147.54, 
2013,T1,Conventional,R4,S2,2,50-end cm,62,2827.43,1.48,1.75,760.06, 
2013,T1,Conventional,R4,S3,1,0-10cm,10,456.04,1.16,1.17,5.1, 
2013,T1,Conventional,R4,S3,1,10-25cm,15,684.06,1.58,1.61,15.76, 
2013,T1,Conventional,R4,S3,1,25-50cm,25,1140.09,1.73,1.77,46.97, 
2013,T1,Conventional,R4,S3,1,50-end cm,64,2918.64,1.46,1.74,795.81, 
2013,T1,Conventional,R4,S3,2,0-10cm,10,456.04,1.82,1.84,8.58, 
2013,T1,Conventional,R4,S3,2,10-25cm,15,684.06,1.51,1.61,68.85, 
2013,T1,Conventional,R4,S3,2,25-50cm,25,1140.09,1.63,1.68,56.62, 
2013,T1,Conventional,R4,S3,2,50-end cm,60,2736.22,1.55,1.73,484.28, 
2013,T1,Conventional,R4,S4,1,0-10cm,10,456.04,1.54,1.59,21.55, 
2013,T1,Conventional,R4,S4,1,10-25cm,15,684.06,1.55,1.58,23.2, 
2013,T1,Conventional,R4,S4,1,25-50cm,25,1140.09,1.53,1.61,91.84, 
2013,T1,Conventional,R4,S4,1,50-end cm,68,3101.05,1.47,1.72,776.87, 
2013,T1,Conventional,R4,S4,2,0-10cm,10,456.04,1.08,1.11,9.49, 
2013,T1,Conventional,R4,S4,2,10-25cm,15,684.06,1.38,1.39,5.89, 
2013,T1,Conventional,R4,S4,2,25-50cm,25,1140.09,1.56,1.58,23.98, 
2013,T1,Conventional,R4,S4,2,50-end cm,70,3192.26,1.54,1.73,600.21, 
2013,T1,Conventional,R4,S5,1,0-10cm,10,456.04,1.41,1.44,14.41, 
2013,T1,Conventional,R4,S5,1,10-25cm,15,684.06,1.4,1.43,19.82, 
2013,T1,Conventional,R4,S5,1,25-50cm,25,1140.09,1.62,1.64,25.01, 
2013,T1,Conventional,R4,S5,1,50-end cm,67,3055.45,1.56,1.65,282.93, 
2013,T1,Conventional,R4,S5,2,0-10cm,10,456.04,1.23,1.27,17.28, 
2013,T1,Conventional,R4,S5,2,10-25cm,15,684.06,1.46,1.51,34.52, 
2013,T1,Conventional,R4,S5,2,25-50cm,25,1140.09,1.62,1.67,65.8, 
2013,T1,Conventional,R4,S5,2,50-end cm,65,2964.24,1.6,1.76,472.33, 
2013,T1,Conventional,R5,S1,1,0-10cm,10,456.04,1.57,1.62,21.18, 
2013,T1,Conventional,R5,S1,1,10-25cm,15,684.06,1.63,1.66,14.5, 
2013,T1,Conventional,R5,S1,1,25-50cm,25,1140.09,1.51,1.71,229.39, 
2013,T1,Conventional,R5,S1,1,50-end cm,64,2918.64,1.57,1.75,525.37, 
2013,T1,Conventional,R5,S1,2,0-10cm,10,456.04,1.61,1.64,14.67, 
2013,T1,Conventional,R5,S1,2,10-25cm,15,684.06,1.62,1.64,11.6, 
2013,T1,Conventional,R5,S1,2,25-50cm,25,1140.09,1.66,1.73,72.91, 
2013,T1,Conventional,R5,S1,2,50-end cm,64,2918.64,1.43,1.61,520.92, 
2013,T1,Conventional,R5,S2,1,0-10cm,10,456.04,1.46,1.49,13.58,"T1 sieve missing, used T2 sievre "
2013,T1,Conventional,R5,S2,1,10-25cm,15,684.06,1.55,1.61,38.26,"T1 sieve missing, used T2 sievre "
2013,T1,Conventional,R5,S2,1,25-50cm,25,1140.09,1.57,1.71,163.91,"T1 sieve missing, used T2 sievre "
2013,T1,Conventional,R5,S2,1,50-end cm,61,2781.82,1.65,1.81,442.4,"T1 sieve missing, used T2 sievre "
2013,T1,Conventional,R5,S2,2,0-10cm,10,456.04,1.34,1.47,60.56, 
2013,T1,Conventional,R5,S2,2,10-25cm,15,684.06,1.59,1.64,32.37, 
2013,T1,Conventional,R5,S2,2,25-50cm,25,1140.09,1.61,1.78,190.49, 
2013,T1,Conventional,R5,S2,2,50-end cm,61,2781.82,1.55,1.77,609.71, 
2013,T1,Conventional,R5,S3,1,0-10cm,10,456.04,1.51,1.54,14.91, 
2013,T1,Conventional,R5,S3,1,10-25cm,15,684.06,1.52,1.55,19.73, 
2013,T1,Conventional,R5,S3,1,25-50cm,25,1140.09,1.43,1.65,256.9, 
2013,T1,Conventional,R5,S3,1,50-end cm,60,2736.22,1.54,1.73,525.93, 
2013,T1,Conventional,R5,S3,2,0-10cm,10,456.04,1.53,1.56,15.53, 
2013,T1,Conventional,R5,S3,2,10-25cm,15,684.06,1.6,1.66,44.29, 
2013,T1,Conventional,R5,S3,2,25-50cm,25,1140.09,1.53,1.69,186.59, 
2013,T1,Conventional,R5,S3,2,50-end cm,60,2736.22,1.58,1.78,555.1, 
2013,T1,Conventional,R5,S4,1,0-10cm,10,456.04,1.29,1.32,13.13, 
2013,T1,Conventional,R5,S4,1,10-25cm,15,684.06,1.38,1.42,23.8, 
2013,T1,Conventional,R5,S4,1,25-50cm,25,1140.09,1.57,1.74,190.51, 
2013,T1,Conventional,R5,S4,1,50-end cm,66,3009.84,1.57,1.74,497.24, 
2013,T1,Conventional,R5,S4,2,0-10cm,10,456.04,1.41,1.51,46.61, 
2013,T1,Conventional,R5,S4,2,10-25cm,15,684.06,1.44,1.49,35.31, 
2013,T1,Conventional,R5,S4,2,25-50cm,25,1140.09,1.64,1.74,107.03, 
2013,T1,Conventional,R5,S4,2,50-end cm,64,2918.64,1.53,1.71,513.35, 
2013,T1,Conventional,R5,S5,1,0-10cm,10,456.04,1.53,1.57,17.77, 
2013,T1,Conventional,R5,S5,1,10-25cm,15,684.06,1.59,1.63,23.94, 
2013,T1,Conventional,R5,S5,1,25-50cm,25,1140.09,1.73,1.82,101.61, 
2013,T1,Conventional,R5,S5,1,50-end cm,59,2690.62,1.55,1.82,737.4, 
2013,T1,Conventional,R5,S5,2,0-10cm,10,456.04,1.22,1.25,14.13, 
2013,T1,Conventional,R5,S5,2,10-25cm,15,684.06,1.42,1.47,31.92, 
2013,T1,Conventional,R5,S5,2,25-50cm,25,1140.09,1.64,1.8,181.01, 
2013,T1,Conventional,R5,S5,2,50-end cm,60,2736.22,1.48,1.75,722.46, 
2013,T1,Conventional,R6,S1,1,0-10cm,10,456.04,1.5,1.54,16.36, 
2013,T1,Conventional,R6,S1,1,10-25cm,15,684.06,1.58,1.6,12.77, 
2013,T1,Conventional,R6,S1,1,25-50cm,25,1140.09,1.74,1.8,62.58, 
2013,T1,Conventional,R6,S1,1,50-end cm,67,3055.45,1.68,1.72,125.27, 
2013,T1,Conventional,R6,S1,2,0-10cm,10,456.04,1.44,1.45,5.87, 
2013,T1,Conventional,R6,S1,2,10-25cm,15,684.06,1.61,1.64,18.53, 
2013,T1,Conventional,R6,S1,2,25-50cm,25,1140.09,1.83,1.85,23.86, 
2013,T1,Conventional,R6,S1,2,50-end cm,64,2918.64,1.76,1.82,172.53, 
2013,T1,Conventional,R6,S2,1,0-10cm,10,456.04,1.34,1.36,8.45, 
2013,T1,Conventional,R6,S2,1,10-25cm,15,684.06,1.65,1.7,36.18, 
2013,T1,Conventional,R6,S2,1,25-50cm,25,1140.09,1.73,1.75,20.47, 
2013,T1,Conventional,R6,S2,1,50-end cm,63,2873.03,1.7,1.74,96.92, 
2013,T1,Conventional,R6,S2,2,0-10cm,10,456.04,1.63,1.66,13.28, 
2013,T1,Conventional,R6,S2,2,10-25cm,15,684.06,1.63,1.69,45.5, 
2013,T1,Conventional,R6,S2,2,25-50cm,25,1140.09,,,, Bag missing???
2013,T1,Conventional,R6,S2,2,50-end cm,61,2781.82,1.67,1.7,64.77, 
2013,T1,Conventional,R6,S3,1,0-10cm,10,456.04,1.49,1.51,12.31, 
2013,T1,Conventional,R6,S3,1,10-25cm,15,684.06,1.61,1.68,48.86, 
2013,T1,Conventional,R6,S3,1,25-50cm,25,1140.09,1.71,1.77,64.37,bag ripped open all soil contaminated 
2013,T1,Conventional,R6,S3,1,50-end cm,62,2827.43,1.72,1.79,204.44, 
2013,T1,Conventional,R6,S3,2,0-10cm,10,456.04,1.39,1.43,15.04, 
2013,T1,Conventional,R6,S3,2,10-25cm,15,684.06,1.51,1.55,24.84, 
2013,T1,Conventional,R6,S3,2,25-50cm,25,1140.09,1.67,1.71,45.78, 
2013,T1,Conventional,R6,S3,2,50-end cm,72,3283.46,1.48,1.52,139.14, 
2013,T1,Conventional,R6,S4,1,0-10cm,10,456.04,1.67,1.7,15.01, 
2013,T1,Conventional,R6,S4,1,10-25cm,15,684.06,1.53,1.56,20.22, 
2013,T1,Conventional,R6,S4,1,25-50cm,25,1140.09,1.61,1.65,45.88, 
2013,T1,Conventional,R6,S4,1,50-end cm,64,2918.64,1.7,1.76,159.91, 
2013,T1,Conventional,R6,S4,2,0-10cm,10,456.04,1.69,1.71,10.81, 
2013,T1,Conventional,R6,S4,2,10-25cm,15,684.06,1.6,1.64,31.3, 
2013,T1,Conventional,R6,S4,2,25-50cm,25,1140.09,1.75,1.77,22.37, 
2013,T1,Conventional,R6,S4,2,50-end cm,60,2736.22,1.78,1.84,137.95, 
2013,T1,Conventional,R6,S5,1,0-10cm,10,456.04,1.75,1.79,17.67, 
2013,T1,Conventional,R6,S5,1,10-25cm,15,684.06,1.68,1.71,25.89, 
2013,T1,Conventional,R6,S5,1,25-50cm,25,1140.09,1.6,1.64,44.42, 
2013,T1,Conventional,R6,S5,1,50-end cm,63,2873.03,1.76,1.79,74.26, 
2013,T1,Conventional,R6,S5,2,0-10cm,10,456.04,1.43,1.49,30.42, 
2013,T1,Conventional,R6,S5,2,10-25cm,15,684.06,1.61,1.68,47.53, 
2013,T1,Conventional,R6,S5,2,25-50cm,25,1140.09,1.67,1.76,102.77, 
2013,T1,Conventional,R6,S5,2,50-end cm,63,2873.03,1.68,1.71,79.11, 
2001,T1,Conventional,R6,S3,1,Middle,54,1526.81,1.8,1.95,218.78,sandy
2001,T1,Conventional,R6,S3,2,Surface,23,650.31,1.71,1.79,52.58,fungal growth
2001,T1,Conventional,R6,S3,2,Middle,42,1187.52,1.58,1.61,38.81,
2001,T1,Conventional,R6,S3,2,Deep,35,989.6,1.48,1.54,58.19,fungal growth
2001,T1,Conventional,R6,S4,1,Surface,24,678.58,1.62,1.66,27.77,measured = 23 andnot 24
2001,T1,Conventional,R6,S4,1,Middle,36,1017.88,1.7,1.73,31.25,
2001,T1,Conventional,R6,S4,1,Deep,40,1130.97,1.82,1.87,64.84,
2001,T1,Conventional,R6,S4,2,Surface,23,650.31,1.76,1.81,32.13,
2001,T1,Conventional,R6,S4,2,Deep,59,1668.19,1.75,1.77,39.98,
2001,T1,Conventional,R6,S5,1,Surface,34,961.33,1.57,1.61,36.9,
2001,T1,Conventional,R6,S5,1,Middle,26,735.13,1.87,1.91,32.36,sandy
2001,T1,Conventional,R6,S5,1,Deep,40,1130.97,1.74,1.74,4.58,
2001,T1,Conventional,R6,S5,2,Surface,27,763.41,1.83,1.92,68.87,fungalgrowth
2001,T1,Conventional,R6,S5,2,Middle,25,706.86,1.92,1.97,34.48,
2001,T1,Conventional,R6,S5,2,Deep,48,1357.17,1.89,1.89,4.68,
2001,T1,Conventional,R6,S2,2,Deep,45,1272.35,1.72,1.86,180.86,fungal growth/ shavings
2001,T1,Conventional,R6,S2,2,Surface,20,565.49,1.68,1.76,45.23,
2001,T1,Conventional,R6,S2,1,Deep,23,650.31,1.51,1.53,10.17,
2001,T1,Conventional,R6,S2,1,Middle,55,1555.09,1.86,1.98,186.27,sandy
2001,T1,Conventional,R6,S2,1,Surface,22,622.04,1.75,1.8,30.31,fungal growth
2001,T1,Conventional,R6,S1,2,Deep,30,848.23,1.8,1.88,72.78,fungal growth
2001,T1,Conventional,R6,S1,2,Middle,49,1385.44,1.93,1.97,60.08,
2001,T1,Conventional,R6,S1,2,Surface,21,593.76,1.74,1.78,22.29,
2001,T1,Conventional,R6,S1,1,Deep,51,1441.99,1.74,1.75,17.04,
2001,T1,Conventional,R6,S1,1,Middle,22,622.04,1.9,1.92,11.33,
2001,T1,Conventional,R6,S1,1,Surface,27,763.41,1.7,1.72,20.42,
2001,T1,Conventional,R5,S5,2,Deep,48,1357.17,1.44,1.69,347.69,
2001,T1,Conventional,R5,S5,2,Middle,32,593.76,1.53,1.6,37.63,
2001,T1,Conventional,R5,S5,2,Surface,20,565.49,1.54,1.56,8.36,
2001,T1,Conventional,R5,S5,1,Deep,46,904.78,1.47,1.81,307.16,
2001,T1,Conventional,R5,S5,1,Middle,36,1017.88,1.65,1.72,78.22,
2001,T1,Conventional,R5,S5,1,Surface,18,508.94,1.59,1.63,18.62,
2001,T1,Conventional,R5,S4,2,Deep,55,1555.09,1.44,1.7,404.91,
2001,T1,Conventional,R5,S4,2,Middle,29,819.96,1.68,1.82,109.09,
2001,T1,Conventional,R5,S4,2,Surface,16,452.39,1.76,1.78,12.22,
2001,T1,Conventional,R5,S4,1,Deep,66,1866.11,1.48,1.7,402.85,
2001,T1,Conventional,R5,S4,1,Surface,18,508.94,1.6,1.81,108.21,
2001,T1,Conventional,R5,S3,2,Deep,42,1187.52,1.64,1.81,210.94,
2001,T1,Conventional,R5,S3,2,Middle,35,763.41,1.6,1.8,151.77,
2001,T1,Conventional,R5,S3,2,Surface,23,650.31,1.73,1.77,29.03,
2001,T1,Conventional,R5,S3,1,Deep,53,1498.54,1.67,1.84,250.99,
2001,T1,Conventional,R5,S3,1,Middle,27,763.41,1.77,1.82,38.36,
2001,T1,Conventional,R5,S3,1,Surface,20,565.49,1.79,1.83,20.09,fungi
2001,T1,Conventional,R5,S2,2,Deep,48,1357.17,1.5,1.76,346.04,
2001,T1,Conventional,R5,S2,2,Middle,35,650.31,1.78,1.84,35.39,
2001,T1,Conventional,R5,S2,2,Surface,17,480.66,1.73,1.75,7.23,fungi
2001,T1,Conventional,R5,S2,1,Deep,58,1639.91,1.7,1.84,231.86,
2001,T1,Conventional,R5,S2,1,Middle,24,678.58,1.79,1.82,22.42,
2001,T1,Conventional,R5,S2,1,Surface,18,508.94,1.79,1.87,40.36,
2001,T1,Conventional,R5,S1,2,Deep,53,1498.54,1.7,1.78,133.92,
2001,T1,Conventional,R5,S1,2,Middle,25,508.94,1.72,1.73,7,
2001,T1,Conventional,R5,S1,2,Surface,22,622.04,1.61,1.62,11.42,
2001,T1,Conventional,R5,S1,1,Deep,64,1809.56,1.68,1.82,237.97,
2001,T1,Conventional,R5,S1,1,Middle,18,254.47,1.68,1.69,3.68,
2001,T1,Conventional,R5,S1,1,Surface,18,508.94,1.64,1.72,37.2,
2001,T1,Conventional,R4,S5,2,Deep,0,0,,,,no deep profile
2001,T1,Conventional,R4,S5,2,Middle,75,2120.58,1.6,1.76,326.6,
2001,T1,Conventional,R4,S5,2,Surface,25,706.86,1.56,1.59,20.22,
2001,T1,Conventional,R4,S5,1,Deep,30,848.23,1.59,1.8,174.24,
2001,T1,Conventional,R4,S5,1,Middle,42,1187.52,1.67,1.79,150.89,
2001,T1,Conventional,R4,S5,1,Surface,28,791.68,1.58,1.62,30.6,
2001,T1,Conventional,R4,S4,2,Deep,30,848.23,1.69,1.82,111.5,
2001,T1,Conventional,R4,S4,2,Middle,45,1272.35,1.79,1.87,101.92,
2001,T1,Conventional,R4,S4,2,Surface,25,706.86,1.57,1.59,17.27,
2001,T1,Conventional,R4,S4,1,Deep,28,791.68,1.55,1.86,244.59,
2001,T1,Conventional,R4,S4,1,Middle,50,1413.72,1.7,1.79,130.46,
2001,T1,Conventional,R4,S4,1,Surface,22,622.04,1.59,1.62,15.88,
2001,T1,Conventional,R4,S3,2,Deep,38,1074.42,1.54,1.82,303.31,
2001,T1,Conventional,R4,S3,2,Middle,38,1074.42,1.72,1.77,56.41,
2001,T1,Conventional,R4,S3,2,Surface,24,678.58,1.56,1.58,8.73,
2001,T1,Conventional,R4,S3,1,Deep,45,1272.35,1.37,1.64,353.41,
2001,T1,Conventional,R4,S3,1,Middle,29,819.96,1.71,1.77,48.69,
2001,T1,Conventional,R4,S3,1,Surface,26,735.13,1.56,1.59,17.55,
2001,T1,Conventional,R4,S2,2,Deep,37,1046.15,1.52,1.82,312.49,
2001,T1,Conventional,R4,S2,2,Middle,29,819.96,1.53,1.74,177.05,
2001,T1,Conventional,R4,S2,2,Surface,34,961.33,1.4,1.44,41.26,
2001,T1,Conventional,R4,S2,1,Deep,47,1328.89,1.4,1.61,277.89,
2001,T1,Conventional,R4,S2,1,Middle,28,791.68,1.61,1.71,80.28,
2001,T1,Conventional,R4,S2,1,Surface,25,706.86,1.56,1.61,30.61,
2001,T1,Conventional,R4,S1,2,Deep,51,1441.99,1.59,1.85,366.34,
2001,T1,Conventional,R4,S1,2,Middle,23,650.31,1.68,1.87,122.91,
2001,T1,Conventional,R4,S1,2,Surface,26,735.13,1.57,1.61,27.47,
2001,T1,Conventional,R4,S1,1,Deep,44,1244.07,1.45,1.66,259.28,
2001,T1,Conventional,R4,S1,1,Middle,31,876.5,1.68,1.75,60.56,
2001,T1,Conventional,R4,S1,1,Surface,25,706.86,1.54,1.61,47,
2001,T1,Conventional,R3,S5,2,Deep,33,933.05,1.57,1.8,210.88,fungal growth
2001,T1,Conventional,R3,S5,2,Middle,52,1470.27,1.47,1.47,6.57,
2001,T1,Conventional,R3,S5,2,Surface,15,424.12,1.55,1.56,3.66,
2001,T1,Conventional,R3,S5,1,Deep,36,1017.88,1.55,1.69,143.98,fungal growth
2001,T1,Conventional,R3,S5,1,Middle,46,1300.62,1.49,1.5,8.24,
2001,T1,Conventional,R3,S5,1,Surface,18,508.94,1.38,1.38,1.5,fungal growth
2001,T1,Conventional,R3,S4,2,Deep,26,735.13,1.54,1.88,246.9,
2001,T1,Conventional,R3,S4,2,Middle,58,1639.91,1.46,1.59,208.58,
2001,T1,Conventional,R3,S4,2,Surface,16,452.39,1.44,1.46,8.22,
2001,T1,Conventional,R3,S4,1,Deep,32,904.78,1.41,1.64,206.22,
2001,T1,Conventional,R3,S4,1,Middle,47,1328.89,1.53,1.63,122.53,
2001,T1,Conventional,R3,S4,1,Surface,21,593.76,1.34,1.4,38.16,fungi
2001,T1,Conventional,R3,S3,2,Deep,30,848.23,1.8,1.84,28.46,fungi
2001,T1,Conventional,R3,S3,2,Middle,53,1498.54,1.4,1.4,4.54,
2001,T1,Conventional,R3,S3,2,Surface,17,480.66,1.34,1.35,2.6,
2001,T1,Conventional,R3,S3,1,Deep,42,1187.52,1.53,1.7,209.98,fungi
2001,T1,Conventional,R3,S3,1,Middle,46,1300.62,1.52,1.52,4.01,hyphae filaments?
2001,T1,Conventional,R3,S3,1,Surface,12,339.29,1.47,1.47,0.83,fungi
2001,T1,Conventional,R3,S2,2,Deep,44,1244.07,1.79,1.89,112.81,
2001,T1,Conventional,R3,S2,2,Middle,46,1300.62,1.72,1.77,68.96,
2001,T1,Conventional,R3,S2,2,Surface,10,282.74,1.43,1.46,10.15,
2001,T1,Conventional,R3,S2,1,Deep,41,1159.25,1.68,1.79,129.54,
2001,T1,Conventional,R3,S2,1,Middle,38,1074.42,1.7,1.85,159.73,
2001,T1,Conventional,R3,S2,1,Surface,21,593.76,1.55,1.6,31.72,* hor depth chaned based on conv. w/ Dr. M
2001,T1,Conventional,R3,S1,2,Deep,67,1894.38,1.7,1.8,200.68,
2001,T1,Conventional,R3,S1,2,Middle,15,424.12,1.46,1.75,122.63,
2001,T1,Conventional,R3,S1,2,Surface,18,508.94,1.63,1.71,41.72,
2001,T1,Conventional,R3,S1,1,Deep,41,1159.25,1.76,1.76,1.74,
2001,T1,Conventional,R3,S1,1,Middle,45,1272.35,1.72,1.81,107.53,
2001,T1,Conventional,R3,S1,1,Surface,14,395.84,1.51,1.68,66.98,
2001,T1,Conventional,R2,S5,2,Deep,37,1046.15,1.41,1.79,391.55,
2001,T1,Conventional,R2,S5,2,Middle,50,1413.72,1.65,1.74,133.81,
2001,T1,Conventional,R2,S5,2,Surface,9,254.47,1.08,1.15,17.89,
2001,T1,Conventional,R2,S5,1,Deep,52,1470.27,1.51,1.82,454,
2001,T1,Conventional,R2,S5,1,Middle,37,1046.15,1.62,1.69,68.3,
2001,T1,Conventional,R2,S5,1,Surface,11,311.02,1.17,1.32,45.99,
2001,T1,Conventional,R2,S4,2,Deep,45,1272.35,1.78,2.01,294.73,
2001,T1,Conventional,R2,S4,2,Middle,44,1244.07,1.63,1.76,164.41,
2001,T1,Conventional,R2,S4,2,Surface,11,311.02,1.55,1.6,15.32,
2001,T1,Conventional,R2,S4,1,Deep,40,1130.97,1.58,1.93,399.59,
2001,T1,Conventional,R2,S4,1,Middle,48,1357.17,1.63,1.66,31.67,
2001,T1,Conventional,R2,S4,1,Surface,12,339.29,1.37,1.52,49.35,
2001,T1,Conventional,R2,S3,2,Deep,59,1668.19,1.53,1.82,487.37,
2001,T1,Conventional,R2,S3,2,Middle,31,876.5,1.64,1.66,21.93,
2001,T1,Conventional,R2,S3,2,Surface,10,282.74,1.51,1.53,7.21,
2001,T1,Conventional,R2,S3,1,Deep,39,1102.7,1.75,1.86,119.12,
2001,T1,Conventional,R2,S3,1,Middle,50,1413.72,1.5,1.65,214.65,
2001,T1,Conventional,R2,S3,1,Surface,11,311.02,1.52,1.63,32.59,
2001,T1,Conventional,R2,S2,2,Deep,38,1074.42,1.79,1.9,123.48,
2001,T1,Conventional,R2,S2,2,Middle,50,1413.72,1.61,1.71,133.64,
2001,T1,Conventional,R2,S2,2,Surface,12,339.29,1.31,1.43,40.45,
2001,T1,Conventional,R2,S2,1,Deep,31,876.5,1.77,1.94,154.62,
